ADAPTIVE_LEVEL_8_OPTIMIZED
1.0000000000 -0.0000000000
0.9999383162 0.0000073674
0.9997532802 0.0000294943
0.9994449375 0.0000664536
0.9990133642 0.0001183634
0.9984586669 0.0001853802
0.9977809823 0.0002676894
0.9969804777 0.0003654888
0.9960573507 0.0004789681
0.9950118289 0.0006082815
0.9938441703 0.0007535166
0.9925546631 0.0009146629
0.9911436254 0.0010915845
0.9896114053 0.0012840055
0.9879583810 0.0014915142
0.9861849602 0.0017135931
0.9842915806 0.0019496773
0.9822787092 0.0021992390
0.9801468428 0.0024618879
0.9778965074 0.0027374746
0.9755282581 0.0030261739
0.9730426794 0.0033285325
0.9704403845 0.0036454614
0.9677220154 0.0039781692
0.9648882429 0.0043280385
0.9619397663 0.0046964613
0.9588773128 0.0050846584
0.9557016383 0.0054935106
0.9524135262 0.0059234286
0.9490137879 0.0063742795
0.9455032621 0.0068453811
0.9418828150 0.0073355584
0.9381533400 0.0078432509
0.9343157572 0.0083666507
0.9303710135 0.0089038499
0.9263200822 0.0094529780
0.9221639628 0.0100123143
0.9179036807 0.0105803664
0.9135402871 0.0111559140
0.9090748587 0.0117380194
0.9045084972 0.0123260131
0.8998423292 0.0129194604
0.8950775062 0.0135181190
0.8902152037 0.0141218937
0.8852566214 0.0147307932
0.8802029828 0.0153448928
0.8750555348 0.0159643047
0.8698155475 0.0165891557
0.8644843137 0.0172195725
0.8590631489 0.0178556721
0.8535533906 0.0184975573
0.8479563983 0.0191453153
0.8422735530 0.0197990179
0.8365062568 0.0204587228
0.8306559327 0.0211244742
0.8247240242 0.0217963046
0.8187119949 0.0224742338
0.8126213282 0.0231582682
0.8064535268 0.0238483990
0.8002101127 0.0245445986
0.7938926261 0.0252468173
0.7875026260 0.0259549783
0.7810416889 0.0266689730
0.7745114090 0.0273886559
0.7679133975 0.0281138392
0.7612492824 0.0288442887
0.7545207079 0.0295797190
0.7477293342 0.0303197910
0.7408768371 0.0310641089
0.7339649071 0.0318122200
0.7269952499 0.0325636149
0.7199695849 0.0333177293
0.7128896458 0.0340739480
0.7057571793 0.0348316095
0.6985739453 0.0355900129
0.6913417162 0.0363484260
0.6840622763 0.0371060935
0.6767374219 0.0378622483
0.6693689601 0.0386161207
